epoch,total_loss,membership_loss,count_loss,count_accuracy,val_total_loss,val_membership_loss,val_count_loss,val_count_accuracy
1,1.2102308723411075,0.26180495677516397,0.9484259156655979,0.2530333428871692,0.8081476114372467,0.1680536119601021,0.6400939990174067,0.8567011033804203
2,0.917156868305773,0.2233069167089198,0.6938499519427959,0.5156205216394383,0.7851883614337221,0.1617485281972517,0.6234398327814451,0.7598566308243727
3,0.8282331609505005,0.21820796146494867,0.6100251974825008,0.6448839208942391,0.7337381422364693,0.15842902901601336,0.5753091134754585,0.7958394827465036
4,0.770947833878725,0.21462055040092584,0.556327283524779,0.6911722556606478,0.9709127115276711,0.15814151482952313,0.8127711970453076,0.6904209712558859
5,0.7101358053300879,0.21136629764530554,0.4987695073231797,0.7404700487245629,1.002800516899911,0.14896064696318903,0.853839868935038,0.6857825567502986
6,0.6499853149644395,0.208560559224169,0.44142475547974575,0.7849431546766027,0.909696189641232,0.1440924145200154,0.7656037754055419,0.7406704617330804
7,0.6013619699871755,0.2062969786071659,0.3950649917330705,0.8131747396579727,1.0168042463833704,0.14453766609976218,0.8722665798338193,0.7240143369175627
8,0.560208915798555,0.20441396081443045,0.35579495513075865,0.8329511798987294,1.6256653576475628,0.14527110858753683,1.4803942480646255,0.5882352941176471
9,0.5257026540796862,0.20274604467889168,0.3229566093894054,0.8512467755803955,1.7087818608028302,0.14605750381408283,1.562724357269931,0.6140979689366786
10,0.4985683756889627,0.20118123771263488,0.2973871377129558,0.8573612305340594,1.603939809202017,0.13961349478438764,1.4643263142244136,0.6089676013774685
11,0.471461756363279,0.1998013841598483,0.2716603724169756,0.8739849049393331,1.4790846699697837,0.14136685697054593,1.3377178146763908,0.698292220113852
12,0.4462242160404242,0.19840070561999587,0.24782351010651738,0.8819623578866915,1.6304040618921014,0.1416434314741012,1.4887606305159171,0.6521891910886218
13,0.42133777535860295,0.1970475045222943,0.22429027009103705,0.8945256520492978,2.2949044317377787,0.14079459366621042,2.1541098408106216,0.5958254269449715
14,0.3905164577637063,0.19608402719860535,0.1944324307515968,0.9034584885831661,1.7171412602907927,0.13741552163855628,1.5797257410059056,0.6937943636235856
15,0.3719462515962287,0.19489245884475662,0.17705379268420543,0.9129645552689405,2.5801066767516763,0.14032887443256056,2.4397778002173074,0.6043994658795417
16,0.35504321372872316,0.19371295625951987,0.16133025777599605,0.9208464698576478,1.983976091920672,0.13377494334502232,1.8502011488495025,0.6690561529271206
17,0.33801028836140196,0.1922801055581451,0.14573018293845746,0.9298748447501672,2.1431585155289743,0.13515498517835808,2.008003525934934,0.6710942441492727
18,0.3184278036591498,0.19096922368776426,0.12745857987760376,0.9363236839591096,2.0986174370904225,0.13155309981344807,1.967064339385066,0.6842364185817696
19,0.314876263794453,0.19005663898666095,0.12481962497953994,0.9392853730772905,2.333934469395272,0.131311592971569,2.2026228763336406,0.6736242884250474
20,0.2979430798884277,0.18844815846943658,0.10949492113186228,0.9461641349001624,3.8240745309382933,0.13831081251789273,3.685763716195018,0.5888678051865908
