epoch,total_loss,membership_loss,count_loss,count_accuracy,val_total_loss,val_membership_loss,val_count_loss,val_count_accuracy,learning_rate
1,0.2531912315537575,0.2531912315537575,1.3862943513192727,0.09143020922900545,,,,,0.0001
2,0.19913855135110545,0.19913855135110545,1.386294348130336,0.09143020922900545,,,,,9.98458666866564e-05
3,0.18699506488652265,0.18699506488652265,1.3862943505334275,0.09143020922900545,,,,,9.938441702975689e-05
4,0.17833174265415014,0.17833174265415014,1.386294352173452,0.09143020922900545,,,,,9.861849601988383e-05
5,0.17045221164476634,0.17045221164476634,1.386294352139285,0.09143020922900545,,,,,9.755282581475767e-05
6,0.16332007867636558,0.16332007867636558,1.3862943495881357,0.09143020922900545,,,,,9.619397662556432e-05
7,0.15654236386194034,0.15654236386194034,1.38629435268596,0.09143020922900545,,,,,9.455032620941837e-05
8,0.1512158168194184,0.1512158168194184,1.3862943541437596,0.09143020922900545,,,,,9.26320082177046e-05
9,0.14576474632781342,0.14576474632781342,1.3862943526631817,0.09143020922900545,,,,,9.045084971874737e-05
10,0.14134020148836532,0.14134020148836532,1.3862943489845154,0.09143020922900545,,,,,8.802029828000154e-05
11,0.13690239564901188,0.13690239564901188,1.3862943508067649,0.09143020922900545,,,,,8.535533905932737e-05
12,0.13298509876206666,0.13298509876206666,1.3862943507725978,0.09143020922900545,,,,,8.247240241650918e-05
13,0.12892798250294624,0.12892798250294624,1.3862943506814853,0.09143020922900545,,,,,7.938926261462365e-05
14,0.12482405865136607,0.12482405865136607,1.3862943461600286,0.09143020922900545,,,,,7.612492823579742e-05
15,0.12087392296136319,0.12087392296136319,1.386294355385167,0.09143020922900545,,,,,7.269952498697731e-05
16,0.1168689793562142,0.1168689793562142,1.3862943487681232,0.09143020922900545,,,,,6.913417161825447e-05
17,0.11362562250775526,0.11362562250775526,1.3862943486200654,0.09143020922900545,,,,,6.545084971874736e-05
18,0.10990372807530627,0.10990372807530627,1.3862943504992604,0.09143020922900545,,,,,6.167226819279526e-05
19,0.1069023926958856,0.1069023926958856,1.386294354234872,0.09143020922900545,,,,,5.7821723252011525e-05
20,0.10366056031081514,0.10366056031081514,1.3862943499867526,0.09143020922900545,,,,,5.392295478639223e-05
21,0.1012678695407526,0.1012678695407526,1.386294351171215,0.09143020922900545,,,,,4.999999999999998e-05
22,0.09820882548395947,0.09820882548395947,1.3862943520823396,0.09143020922900545,,,,,4.607704521360774e-05
23,0.09604341389343186,0.09604341389343186,1.386294352902352,0.09143020922900545,,,,,4.217827674798845e-05
24,0.09391577980449323,0.09391577980449323,1.3862943501120324,0.09143020922900545,,,,,3.832773180720472e-05
25,0.09175283920930634,0.09175283920930634,1.3862943503512026,0.09143020922900545,,,,,3.4549150281252616e-05
26,0.0894604106784704,0.0894604106784704,1.3862943510459353,0.09143020922900545,,,,,3.08658283817455e-05
27,0.08793318661000447,0.08793318661000447,1.3862943534490269,0.09143020922900545,,,,,2.730047501302265e-05
28,0.0864291324502556,0.0864291324502556,1.3862943528454068,0.09143020922900545,,,,,2.387507176420255e-05
29,0.0849901372831081,0.0849901372831081,1.3862943501689777,0.09143020922900545,,,,,2.061073738537634e-05
30,0.08391717128406524,0.08391717128406524,1.3862943517748352,0.09143020922900545,,,,,1.7527597583490816e-05
31,0.08230856883414235,0.08230856883414235,1.3862943492236857,0.09143020922900545,,,,,1.464466094067262e-05
32,0.08181242130855508,0.08181242130855508,1.386294348528953,0.09143020922900545,,,,,1.1979701719998447e-05
33,0.08083970613476539,0.08083970613476539,1.3862943517748352,0.09143020922900545,,,,,9.549150281252628e-06
34,0.08046284059438617,0.08046284059438617,1.3862943534490269,0.09143020922900545,,,,,7.367991782295387e-06
35,0.07990051472985416,0.07990051472985416,1.3862943518090023,0.09143020922900545,,,,,5.449673790581608e-06
36,0.07949281777014554,0.07949281777014554,1.3862943515014976,0.09143020922900545,,,,,3.806023374435661e-06
37,0.07895291639573597,0.07895291639573597,1.3862943561482342,0.09143020922900545,,,,,2.447174185242322e-06
38,0.07920293692754585,0.07920293692754585,1.3862943512964945,0.09143020922900545,,,,,1.3815039801161715e-06
39,0.07863701166168853,0.07863701166168853,1.3862943494059106,0.09143020922900545,,,,,6.155829702431167e-07
40,0.07884705673504254,0.07884705673504254,1.3862943467636488,0.09143020922900545,,,,,1.5413331334360174e-07
