epoch,total_loss,membership_loss,count_loss,count_accuracy,val_total_loss,val_membership_loss,val_count_loss,val_count_accuracy
1,1.7502399472260783,0.4898302613321925,1.2604096882433282,0.09173435260391782,0.9861356603453337,0.224887565708276,0.761248095471707,0.6258345632159674
2,1.3932495675358088,0.3009990136758938,1.0922505530910063,0.09125656951743909,1.1408389043268445,0.2061821263414658,0.934656777681156,0.6258345632159674
3,1.341089610898546,0.27000943187942816,1.0710801789764006,0.09125656951743909,0.892075322493539,0.19000816309818172,0.7020671583544019,0.6266779113078923
4,1.2841304503043074,0.25216861531259455,1.0319618346072588,0.15957955088389872,0.8054540169340417,0.17140341511887552,0.6340506019842952,0.6867664628575445
5,1.13710072014358,0.2479363518272697,0.8891643675616411,0.30864787386526515,0.8182655246194612,0.17035434202487626,0.6479111831197752,0.7777777777777778
6,1.0244166626636342,0.24471192388687188,0.7797047407844678,0.35929288103201146,0.9843480460499165,0.17076074005365036,0.8135873063758903,0.7448169231850447
7,0.9796091609461366,0.24027609583070503,0.7393330685328025,0.39512661251791686,0.899454041411716,0.17030671822158894,0.729147322205199,0.7881087919038583
8,0.943890032560929,0.23732605879094917,0.7065639741900317,0.4166268514094601,1.103400747261963,0.1771611188158683,0.9262396290419735,0.7219762456954107
9,0.9015869555209051,0.2350683342069174,0.6665186205379597,0.4634495938843765,1.076086152269279,0.17446386911039385,0.9016222839898692,0.6835336285051655
10,0.888364440649819,0.23350904787976492,0.6548553929622812,0.5131390348781654,0.9411313354370004,0.17414997911929112,0.7669813566737704,0.8387096774193549
11,0.8595112911890525,0.23171581411213607,0.6277954758665976,0.5131390348781654,1.0438401181311288,0.16808543283112964,0.8757546851292993,0.6819874903366364
12,0.8274382520280156,0.23040847748703097,0.5970297697566652,0.5656951743908266,1.389785682051689,0.17934758740390408,1.2104380940157762,0.6439665471923537
13,0.8101430252813803,0.22868234544237778,0.5814606793833531,0.5504061156235069,1.0781917824699268,0.16751644462640258,0.9106753371204057,0.6895776231639609
14,0.7929599682964665,0.22777916340097765,0.5651808016845842,0.6048733874820831,1.0733003649593313,0.16948048195127058,0.9038198813508053,0.7205706655422025
15,0.7889540700666425,0.22670235113555373,0.5622517178631603,0.6287625418060201,1.157317308223761,0.1676607182188818,0.9896565909311621,0.6610443460538337
16,0.748724358536328,0.22564687625791147,0.5230774834460182,0.659818442427138,1.1260474934180158,0.16877863446238908,0.9572688592478065,0.6256237261929861
17,0.7218628277120211,0.22470513591342603,0.49715769441857954,0.6966077400860009,1.224638024128131,0.1662490478100818,1.0583889764814185,0.6167685712277743
18,0.7111533354528202,0.22375604880522498,0.48739728674726857,0.6908743430482561,1.2255590154865117,0.16179681768208498,1.0637621993684778,0.606156441071052
19,0.7072910571064154,0.22308580405081052,0.48420525354685195,0.7362637362637363,1.682773276502698,0.16822241705705063,1.5145508592215382,0.4994026284348865
20,0.6919076960450203,0.22259858348867395,0.4693091114172227,0.7224080267558528,1.965001158356055,0.1738239487094959,1.791177209174778,0.52217302691686
