epoch,total_loss,membership_loss,count_loss,count_accuracy,val_total_loss,val_membership_loss,val_count_loss,val_count_accuracy
1,1.1126457354714243,0.2667956280311974,0.8458501081776685,0.31489443011369067,0.8119297527497814,0.16145684715587916,0.6504729075281525,0.9100428701946729
2,0.7934850366577738,0.21743015791205425,0.576054878411166,0.5938664373746059,0.7457533116476024,0.1465542778352867,0.5991990350480575,0.8120036545083983
3,0.692082584986227,0.208173862124134,0.4839087232763701,0.7201681475112257,0.7769135416362515,0.13922020982458985,0.6376933312917076,0.7945744606086163
4,0.6111281252532608,0.20182192214548708,0.4093062038822298,0.789576765071176,1.1002770051976953,0.13700263653759778,0.9632743696643996,0.6959730128610584
5,0.5356037165039622,0.19686964260161727,0.33873407375713444,0.8393044807490208,0.9541371959403039,0.12519538149492113,0.8289418139966409,0.7555696113570877
6,0.4789202271314614,0.19343674193711452,0.2854834847886116,0.8662462978886023,0.6157315057699155,0.12056937320457004,0.49516213210822574,0.8360390751282591
7,0.4401229594553782,0.1913158597042559,0.24880710003762838,0.883538740804433,0.9308427797281045,0.11964846262652672,0.8111943179393688,0.7753180125096634
8,0.42115730148588587,0.18946963393769065,0.23168766722858972,0.8963408808636668,1.3285177259102032,0.1214645606486517,1.2070531666559499,0.726122707147375
9,0.3960085636088622,0.18819143221720452,0.20781713107062852,0.908139868157065,1.3113041411163986,0.11904670843815668,1.1922574315053345,0.7280905193618666
10,0.37563644399259816,0.18713826904030825,0.1884981746508357,0.9136333237794975,1.622665121077955,0.11886736101471738,1.503797759623921,0.6798088410991637
11,0.3643442687169294,0.18594657672116974,0.17839769196977837,0.9185535492500239,0.8953725031199848,0.11507280129289768,0.7802997014102862,0.8147445358071544
12,0.3496836139375186,0.18471654326797066,0.16496707133616384,0.9245246966657112,1.3566033798625008,0.11694266636523337,1.2396607139025488,0.7486119895987069
13,0.3344433521306468,0.1837190017417348,0.15072435028712228,0.9327409955096971,1.596167173713364,0.11638519056054979,1.4797819829611696,0.7351886991355682
14,0.3180029179551739,0.18271343929356235,0.13528947889028248,0.9357026846278781,1.4457606176723792,0.11605413130155492,1.329706488913782,0.7582402136481833
15,0.308450340451638,0.1817863961653073,0.126663944412856,0.9426292156300755,2.006398887298826,0.11822554852083819,1.8881733401362564,0.7106613254620845
16,0.2999835367688844,0.18071077955584022,0.1192727574205386,0.9442055985478169,1.7233016919550184,0.11369739746666649,1.609604293097095,0.7462225033382529
17,0.2907500945097842,0.17970961389835918,0.11104048109659449,0.9476927486385784,1.8988981446342514,0.11588369261624482,1.7830144525463385,0.7381404174573055
18,0.2780901080995209,0.17865867883300124,0.099431429160459,0.9531862042610107,1.7902416835909307,0.11444261592040955,1.6757990669152,0.7588024457094665
19,0.2730777258288499,0.1776005227791041,0.09547720286362812,0.9539027419508933,2.1589778387016216,0.11555529049641468,2.043422546137434,0.7391946025722117
20,0.2666805997908007,0.1766227307218962,0.09005786933156473,0.9569599694277252,2.739279738128692,0.1173510839856972,2.6219286556415935,0.7067257010331014
