epoch,total_loss,membership_loss,count_loss,count_accuracy,val_total_loss,val_membership_loss,val_count_loss,val_count_accuracy
1,1.7447566041750482,0.4895527775471027,1.2552038219575385,0.16483516483516483,1.0131647903842647,0.2223776742419068,0.7907871164167344,0.6258345632159674
2,1.394820890014273,0.2860538634140982,1.1087670226559592,0.09125656951743909,1.0334991394061803,0.1983821910746242,0.8351169489735134,0.6258345632159674
3,1.3182000127410525,0.2558743570104946,1.0623256563001195,0.09460105112279026,0.9378059269321452,0.1800418015323609,0.7577641271717124,0.6861339517886007
4,1.1220733435371535,0.2408649592922455,0.8812083854552267,0.30864787386526515,0.8303573693006956,0.16933155190143326,0.6610258173369516,0.885164101482887
5,0.9473934681917912,0.233315737728462,0.7140777304419705,0.38891543239369325,1.0063028451102676,0.16140327533088236,0.8448995700773246,0.6398903647480497
6,0.8849098138756805,0.22786250176523157,0.6570473108574129,0.40372670807453415,1.0604647010097736,0.1683685235714232,0.8920961785060103,0.8768711785789585
7,0.8546403850372248,0.22373359881401975,0.6309067884302573,0.41328236980410893,0.8304231734861937,0.15737326522523684,0.6730499084353221,0.9019607843137255
8,0.8154516161712687,0.2206189308263899,0.5948326821766912,0.4290492116579073,0.9484080260196568,0.1592673989424795,0.7891406280751958,0.7929580434324267
9,0.7946877639315314,0.21811616320360577,0.5765715997240729,0.4945054945054945,1.0071780702596773,0.16251333962694745,0.8446647314422455,0.8000562232061283
10,0.7659539812441597,0.21527020950039435,0.550683770077797,0.5289058767319637,0.900623434810932,0.15830995687442953,0.7423134770620581,0.8009698503057137
11,0.7375272941315966,0.21370624005082572,0.5238210548354403,0.5714285714285714,0.9012281509090504,0.15871435905451248,0.7425137919236556,0.7978072949609951
12,0.7052410308163074,0.2123008013924969,0.49294022951636424,0.6440516005733397,0.9064399809476756,0.15648500000306195,0.7499549810629517,0.7830487033523087
13,0.6686800733116103,0.21067816302415235,0.4580019118395139,0.7099856665074057,0.8517033191380375,0.1551345885522552,0.6965687285740366,0.784805678543819
14,0.6491626002147217,0.20893377920001305,0.44022882026003923,0.7343526039178213,1.3846771800012847,0.155582364623185,1.2290948157535349,0.6315974418441211
15,0.6159832682042274,0.2074306636365247,0.40855260379167474,0.7649307214524605,1.3141206912426697,0.15577282398254239,1.158347868745112,0.6417878979548809
16,0.5798355273322175,0.20595300409763098,0.37388251960007013,0.7797419971333015,1.1814079628664977,0.1519147974588655,1.0294931638650493,0.6429123620774475
17,0.5605831344162968,0.20515777540873298,0.3554253619336877,0.811753463927377,0.9671799378407144,0.15064384561757008,0.8165360917377492,0.7425679949399114
18,0.5276724619268517,0.20434335229417325,0.323329110579575,0.8265647396082179,1.1071623355575402,0.1480341882405843,0.9591281478793231,0.7195867594349568
19,0.4906491126048183,0.20264338847557667,0.28800572481271586,0.8585762064022934,1.33138190676201,0.15002463132842575,1.1813572747816783,0.6793168880455408
20,0.46920813429999225,0.20197110365750512,0.2672370285635865,0.8638318203535594,1.4637903577705504,0.14795969087431274,1.3158306669255604,0.6405228758169934
