epoch,total_loss,membership_loss,count_loss,count_accuracy,val_total_loss,val_membership_loss,val_count_loss,val_count_accuracy
1,1.7504894130262985,0.48180643156904157,1.2686829854014725,0.1605351170568562,1.0456995874741766,0.2160634329206485,0.8296361550342107,0.6258345632159674
2,1.405435324341728,0.2857170418880228,1.1197182857073271,0.09125656951743909,1.0493560155408683,0.19660065407783653,0.8527553594617584,0.6258345632159674
3,1.368321203467838,0.2609243828730326,1.1073968195482355,0.09125656951743909,0.9822925013444924,0.1884035774989602,0.7938889246880358,0.6258345632159674
4,1.3327606904466813,0.24787144602854402,1.0848892476076837,0.09221213569039656,0.9791167085198728,0.18268227002118273,0.7964344392657925,0.6303324197062338
5,1.25454454062034,0.2413083836400674,1.0132361595504202,0.16961299569995222,0.9494746835520483,0.17167176569157017,0.7778029176965854,0.7949258556469183
6,1.1125241148090226,0.23831262444829007,0.8742114885594933,0.325370281892021,0.9835515865472642,0.17639193058085129,0.8071596579027575,0.8244430388642913
7,1.010898563375441,0.2349804134187776,0.7759181523061061,0.39990444338270426,1.1252991661426264,0.17304986137502754,0.9522493036182542,0.8045540796963947
8,0.9883036000615834,0.23252406048535504,0.7557795364721164,0.4013377926421405,0.7493319437185286,0.17275843569184565,0.5765735086335579,0.8345632159673906
9,0.9359934352769045,0.23039447529374044,0.7055989604388135,0.391304347826087,1.0196130150560334,0.17456615671816023,0.8450468585876397,0.8274650361936889
10,0.8972805570143578,0.22899904032671672,0.6682815171432905,0.4013377926421405,1.1467700614740863,0.17518817058665762,0.9715818904533483,0.7621758380771664
11,0.8735736432795427,0.2266201872433764,0.6469534563779034,0.45007166746297184,0.8878142670549909,0.17307701586925084,0.7147372517119776,0.8388502354346756
12,0.8497849224403151,0.22481094310002298,0.6249739772898696,0.4634495938843765,0.991735086579108,0.16747172793923396,0.8242633574685374,0.765689788460187
13,0.8043570703886026,0.2240952358354636,0.5802618355997088,0.5566172957477306,1.1421596985002689,0.17571391022046592,0.9664457905811104,0.7139644388221238
14,0.8044851085983619,0.22301426284972756,0.5814708436270166,0.6082178690874344,0.9777092953426654,0.17087188921358273,0.8068374055729989,0.7789725209080047
15,0.7569138272436281,0.22235264821708686,0.5345611772466605,0.6330625895843287,1.2993093793110182,0.16903952062622177,1.13026985792293,0.6134654578677349
16,0.7198697468679713,0.22077310282507412,0.4990966440784948,0.6951743908265647,1.0570590501550763,0.1658345413394207,0.8912245086360543,0.6948485487384918
17,0.6923090902687087,0.2195218715850554,0.47278721900403187,0.7386526516961299,1.0048849548364576,0.16346151658725702,0.841423438047607,0.7148077869140488
18,0.6706965131105787,0.21903822895333463,0.4516582825624709,0.7467749641662685,1.5273726609210805,0.17318685642102002,1.3541858054671856,0.6219692177946448
19,0.6255126079189339,0.21860476152867264,0.40690784783552436,0.7730530339225992,1.4691736504285784,0.16824423877556516,1.3009294116729109,0.6262562372619299
20,0.6084534422211025,0.2178202630854997,0.3906331785090848,0.7969421882465361,1.9171167750227551,0.1707528334790895,1.7463639393837356,0.49736453721273455
