epoch,total_loss,membership_loss,count_loss,count_accuracy,val_total_loss,val_membership_loss,val_count_loss,val_count_accuracy
1,1.3836640898905979,0.2893720295910531,1.0942920617117882,0.15639629311168435,0.8356628191304379,0.1761270061222213,0.6595358145329964,0.8164312319910043
2,1.0215409101109183,0.23044468210911334,0.7910962281783354,0.3463265501098691,0.7814408388582852,0.1700145909983566,0.6114262475075327,0.8569822194110619
3,0.9343632699380213,0.22308315820454572,0.7112801126858858,0.39906372408522023,0.7507978860890759,0.17160182554264064,0.5791960616366109,0.8702649518588798
4,0.8795132920953188,0.21893160554949734,0.6605816872206233,0.5175312888124582,0.9506917081585302,0.16842978865314548,0.7822619201436768,0.696746081945323
5,0.8207207253216854,0.2162594860543309,0.6044612405543183,0.6395337728097831,0.6931526955821642,0.15670496317880606,0.5364477318038139,0.7939419495396725
6,0.7862221057189277,0.2138094472955744,0.5724126588376304,0.6614120569408618,1.043488516790968,0.16127895872147976,0.8822095582679399,0.697097476983625
7,0.7447223358331055,0.21188632943739097,0.5328360058646996,0.701251552498328,1.04038878639648,0.15372320264001885,0.8866655834611398,0.6363061353573688
8,0.7100473411037438,0.21021446622384932,0.4998328743389141,0.7419508932836534,0.922005519100197,0.15039067480144216,0.7716148444191873,0.6677208517815728
9,0.6647073106863921,0.2081423136467486,0.4565649966979717,0.7592433361994841,0.9955389654697542,0.15210221866268125,0.8434367476741866,0.7000491953053622
10,0.6281123950349985,0.2066264824168188,0.4214859128331482,0.7882869972293876,1.559661081832713,0.15561979389794303,1.404041285055387,0.5913275704547052
11,0.5867490360590384,0.20491517392192948,0.3818338620146765,0.8106429731537212,1.5809476796067166,0.15402327928401754,1.4269243999797283,0.5900625483168178
12,0.5478134629229163,0.20336826352004483,0.3444451996000446,0.8310881819050349,1.481939806096359,0.15074713413117097,1.3311926719217275,0.6395389697097477
13,0.5115212779554423,0.2019555403183556,0.3095657369710937,0.8523932358842075,1.8203464408594086,0.15020686956614065,1.6701395723504555,0.5911870124393843
14,0.4903644711886776,0.20099839139055292,0.2893660806594223,0.8603229196522404,1.4013353828276625,0.1487196477195377,1.2526157348269413,0.6814955372830136
15,0.4658152992807146,0.19972068518385955,0.266094614976126,0.8736982898633802,1.5935336762414947,0.14470845454555928,1.4488252211173358,0.6488157987209221
16,0.43741255511729144,0.19897246076337038,0.23844009401794375,0.8843985860322919,1.933085210811431,0.14824308367074687,1.7848421257808442,0.6284348864994026
17,0.41317214811185354,0.19811314879763123,0.21505899941156317,0.8949078054839018,2.2427604151204394,0.14333834295328038,2.0994220724661457,0.5726333544170357
18,0.3948967053787271,0.19698555525661005,0.19791114983240787,0.9018821056654247,2.743472428740399,0.1478714073535404,2.5956010196337806,0.5750228406774897
19,0.38381890045306144,0.19642636474046482,0.1873925355079495,0.9075188688258335,2.620360303104397,0.14830541337859698,2.4720548907170117,0.600182725419917
20,0.36387807976593656,0.19509368324713708,0.1687843966593832,0.9148753224419605,2.297220739873264,0.14381656951359817,2.1534041727541773,0.6338463700892544
