epoch,total_loss,membership_loss,count_loss,count_accuracy,val_total_loss,val_membership_loss,val_count_loss,val_count_accuracy,learning_rate
1,0.3598624781675276,0.25904155060260264,1.00820925507776,0.7034489347473011,,,,,0.0001
2,0.28281706241011517,0.21189158769657018,0.7092547347327637,0.8484283940001911,,,,,9.98458666866564e-05
3,0.260764022295211,0.20268402264636853,0.5807999827987749,0.8513423139390466,,,,,9.938441702975689e-05
4,0.24022628655232753,0.19486519007425634,0.4536109574461571,0.8644310690742333,,,,,9.861849601988383e-05
5,0.22499788595587542,0.18826115710654232,0.3673672815602409,0.8872169676124965,,,,,9.755282581475767e-05
6,0.2129803969125027,0.18269734554974343,0.30283050857654464,0.9070889462119041,,,,,9.619397662556432e-05
7,0.20381958344621168,0.1773822239124184,0.2643735930458846,0.9188879335053024,,,,,9.455032620941837e-05
8,0.19461551759638668,0.17212550585097042,0.22490011404385093,0.9282029234737748,,,,,9.26320082177046e-05
9,0.1860801158308288,0.16705545519243808,0.19024660285258688,0.9375179134422471,,,,,9.045084971874737e-05
10,0.17920712447444337,0.16255093312877358,0.16656191072617058,0.9448265978790484,,,,,8.802029828000154e-05
11,0.17290721139115614,0.15835201327553836,0.14555197815320303,0.9499379000668768,,,,,8.535533905932737e-05
12,0.16684093365835986,0.1543966547797878,0.12444278844013373,0.9565300468137957,,,,,8.247240241650918e-05
13,0.16182407251746672,0.15110623939018872,0.10717832838832261,0.9626922709467851,,,,,7.938926261462365e-05
14,0.15690874622614573,0.14793528535708414,0.08973460696428356,0.9675169580586606,,,,,7.612492823579742e-05
15,0.15244399673266568,0.14486908184043587,0.075749147005644,0.972532721887838,,,,,7.269952498697731e-05
16,0.1486984057994539,0.14184384771475103,0.06854558102258017,0.9747778733161364,,,,,6.913417161825447e-05
17,0.14455106549496705,0.1389109575541732,0.056401079299119326,0.9787427152001529,,,,,6.545084971874736e-05
18,0.14155874116248543,0.1365211857780864,0.05037555272448133,0.9817521734976593,,,,,6.167226819279526e-05
19,0.1381485329534646,0.1336930430133625,0.04455489974620741,0.9833763255947263,,,,,5.7821723252011525e-05
20,0.13519908236668013,0.13143682082664937,0.03762261486066208,0.9865290914302093,,,,,5.392295478639223e-05
21,0.13296924618443753,0.12959835239646655,0.03370893798989673,0.9878188592719978,,,,,4.999999999999998e-05
22,0.12999901778549683,0.12714506896929673,0.02853948748325621,0.9900162415209707,,,,,4.607704521360774e-05
23,0.1283246462468353,0.125465264377148,0.028593818044938234,0.9902073182382727,,,,,4.217827674798845e-05
24,0.12623372681248868,0.12366907204035714,0.025646548359225085,0.9914015477214101,,,,,3.832773180720472e-05
25,0.12461938517186137,0.12214455087803104,0.024748343928484223,0.9926435463838731,,,,,3.4549150281252616e-05
26,0.1228049174613138,0.12055698269911433,0.022479346866463037,0.9927868539218496,,,,,3.08658283817455e-05
27,0.12123061327904881,0.11926006805142804,0.01970545217799385,0.9941721601222892,,,,,2.730047501302265e-05
28,0.11963731246952615,0.11783769077292096,0.01799621680871829,0.9948886978121716,,,,,2.387507176420255e-05
29,0.1183549396307902,0.11660141439766213,0.017535251068176813,0.9949842361708225,,,,,2.061073738537634e-05
30,0.11763484714803853,0.11597643330660501,0.016584139084248814,0.99522308206745,,,,,1.7527597583490816e-05
31,0.1162102864828312,0.11470482373341251,0.015054627647043958,0.9961306964746346,,,,,1.464466094067262e-05
32,0.11566366353086907,0.11417203934905384,0.01491624221359675,0.996274004012611,,,,,1.1979701719998447e-05
33,0.11530375135278616,0.11386786710057706,0.014358842311173702,0.9965128499092386,,,,,9.549150281252628e-06
34,0.1144130894764966,0.113065978469281,0.01347111128950077,0.9968950033438425,,,,,7.367991782295387e-06
35,0.11399559942510552,0.11262338143331428,0.013722178116922806,0.9966083882678896,,,,,5.449673790581608e-06
36,0.11329632740831881,0.11200784165150596,0.0128848576858782,0.997229387599121,,,,,3.806023374435661e-06
37,0.11332958298619206,0.1119994889150049,0.013300940346618105,0.9969905417024936,,,,,2.447174185242322e-06
38,0.11296685614432808,0.1117172732406853,0.012495828556274407,0.9974682334957485,,,,,1.3815039801161715e-06
39,0.1128262907730721,0.111589254808025,0.012370359687282392,0.9973726951370976,,,,,6.155829702431167e-07
40,0.1128103441075722,0.11153394562405183,0.012763983739801884,0.9974682334957485,,,,,1.5413331334360174e-07
