epoch,total_loss,membership_loss,count_loss,count_accuracy,val_total_loss,val_membership_loss,val_count_loss,val_count_accuracy
1,1.6917567903552395,0.44543703091924863,1.2463197555202534,0.08456760630673674,1.0078250310796153,0.20555010771510956,0.8022749233927812,0.6258345632159674
2,1.3833798774964379,0.27046132388151384,1.1129185541132907,0.09125656951743909,1.0468422092266432,0.19415407411566152,0.8526881366656077,0.6258345632159674
3,1.3438796630272498,0.24687135853211503,1.0970083090089122,0.09125656951743909,0.9873229357621366,0.18758415557290675,0.7997387794703005,0.6258345632159674
4,1.2880963559248662,0.23320434405880003,1.0548920138737714,0.11466794075489728,0.8963902376802131,0.1736573598725461,0.7227328771138712,0.6721484292641788
5,1.1348282769144407,0.2281558046743053,0.9066724772949966,0.30817009077878643,1.0826406809851192,0.1679133314463132,0.9147273498372692,0.40550987420057627
6,1.0081328388839261,0.22387297954134433,0.7842598607308888,0.3635929288103201,0.9863633974235704,0.1686183767375821,0.8177450199900981,0.8368824232201841
7,0.9685854644110142,0.22079238298402923,0.7477930839757742,0.3717152412804587,0.8452394491204124,0.16322561354858825,0.682013836448363,0.8386393984116944
8,0.9140478391938954,0.21798008337182628,0.69606775700391,0.38891543239369325,0.9753279279645458,0.16540515675572134,0.8099227713193082,0.7342047930283224
9,0.8827626775225782,0.21626925324630464,0.6664934237494289,0.45819397993311034,1.0391667209184967,0.17308872229437255,0.8660779985408688,0.7909199522102748
10,0.8595365820976746,0.21469297776567384,0.6448436068167142,0.451505016722408,0.9677561691099061,0.1682533527002439,0.7995028165196223,0.7976667369456744
11,0.8205192790780976,0.21304206978004628,0.6074772111064102,0.4820831342570473,0.921400331639885,0.16586368097222373,0.7555366508849632,0.773209642279851
12,0.8127040267275443,0.2118952916503465,0.6008087390926086,0.5145723841376015,0.9965321851954606,0.17188195415117122,0.8246502329329847,0.7738421533487947
13,0.7706968731363026,0.21041409707616177,0.5602827775837187,0.6010511227902532,0.9336334418844997,0.16902595146588828,0.764607490725976,0.7653383934218849
14,0.7432843696769208,0.20978664358694246,0.5334977269229625,0.6249402771141902,1.2621589626194563,0.16630119499023585,1.0958577681596469,0.6554923044486611
15,0.71245607233936,0.2088425464739483,0.5036135267339935,0.6660296225513617,1.274614359700962,0.16722784432549112,1.107386516179227,0.6255534471853258
16,0.683433120038825,0.20772991966272847,0.47570319841822767,0.6894409937888198,1.21201050604912,0.1653420062356969,1.0466684990567932,0.6172605242813971
17,0.655084559835433,0.20643568093760756,0.4486488803573277,0.7386526516961299,1.205582118334292,0.1648659402861541,1.0407161780591339,0.6476913345983555
18,0.6274499859014767,0.20611172816967543,0.421338257810116,0.7634973721930244,1.0818628150150542,0.16370930274641768,0.9181535129797116,0.7129102537072176
19,0.5866412063335268,0.20485831138567098,0.38178289540350524,0.7935977066411849,1.6700754499760488,0.16576242786152431,1.5043130217034832,0.5710169372408461
20,0.5702579226496114,0.20456758083849505,0.36569034200334344,0.8122312470138557,1.6158114260603083,0.16543808115413364,1.4503733460906016,0.6019397006114273
